image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
ASAMOIAKE-C3.tif,0.10169491,0.04552042,0.033898305,25.966103,294.3644,17.847458,27.694916,0.6444308,0.50182617,0.36239997,9.736433,28.282942,48.5658,68.05286,39.642235,39.06587,39.25873,39.646957,40.922127,84.0,0.22463769,6.0,0.22463769,6.0,0.06521739,4.0,0.0,0.0,0.050724637,3.0,0.050724637,3.0,0.5362319,10.0,1.5434783,10.0,2.7173913,10.0,2.8913043,12.0,2.9855072,12.0,3.057971,12.0,4.405797,23.0,4.5652175,23.0,3.4347825,23.0,1.326087,16.0,0.0,0.0,0.08695652,4.0,0.123188406,5.0,0.123188406,5.0,0.0,0.0,0.0942029,7.0,0.0942029,7.0,0.0942029,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.954098,24.0,8279733.0,0.0,0.0,0.66239315,0.40645775,0.33238366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.45963913,0.49335232,0.668566,1.0,1.0,1.0,1.0,0.0061728396,0.08689459,0.12725545,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.006173,2.0930674,2.2203228,3.2203228,4.2203226,5.2203226,6.2203226,7.2203226
BA-B1.tif,0.26271185,0.04526542,0.016949153,169.4322,1662.5593,17.898306,23.364407,0.76605004,0.50225925,0.438249,1.3301119,4.2038364,6.958034,9.883731,5.7027197,5.7376466,5.715285,5.7225637,70.0657,392.0,0.2090909,3.0,3.1636364,60.0,9.2,50.0,14.272727,60.0,8.790909,58.0,3.3727272,49.0,4.0272727,43.0,14.036364,109.0,15.309091,68.0,6.0,40.0,1.5181818,26.0,3.8909092,21.0,7.827273,31.0,11.218182,53.0,10.118182,55.0,7.663636,53.0,5.590909,24.0,8.218182,40.0,7.663636,41.0,8.6,35.0,7.981818,40.0,8.954545,27.0,12.272727,32.0,10.718182,41.0,7.836364,32.0,5.981818,27.0,5.518182,41.0,2.6818182,25.0,1.9181818,15.0,1.7363636,13.0,9.691543,65.0,8279733.0,0.56534094,0.41429925,0.042613637,0.5658144,0.22679925,0.34469697,0.5729167,0.2159091,0.65909094,0.57102275,0.59659094,0.6756629,0.7339015,0.69602275,0.7779356,0.9176136,0.57054925,0.9933712,0.7073864,0.5677083,0.0023674243,0.29308712,0.95075756,0.0047348486,0.6908144,0.43323863,0.12310606,0.51799244,0.016571969,0.025568182,0.0023674243,0.29545456,1.2462121,1.250947,1.9417614,2.375,2.498106,3.0160985,3.0326705,3.0582387
BA-B2.tif,0.16101696,0.039761893,0.016949153,77.45763,694.3644,11.254237,13.576271,0.8289638,0.48477596,0.4004696,1.1052786,3.6001098,6.131409,8.718387,4.8413863,5.0870934,4.9326906,5.0699215,79.876305,157.0,0.08630952,2.0,0.70535713,50.0,1.3541666,58.0,3.0744047,65.0,3.2589285,80.0,3.5,65.0,3.4136906,80.0,3.5,65.0,3.6755953,80.0,3.9672618,65.0,4.7380953,80.0,4.8065476,66.0,5.107143,80.0,5.702381,66.0,6.5625,80.0,6.235119,66.0,5.8720236,57.0,5.839286,66.0,6.491071,57.0,7.4761906,66.0,7.407738,57.0,7.547619,66.0,6.797619,57.0,6.7440476,61.0,7.1755953,45.0,7.235119,61.0,5.9761906,45.0,5.157738,59.0,4.2440476,28.0,4.5119047,59.0,7.2507463,33.0,8279733.0,0.75,0.34638554,0.0,0.5993976,0.3185241,0.13027108,0.045180723,0.018072288,0.4179217,0.7439759,0.87876505,0.42394578,0.027861446,0.71611446,0.563253,0.49774095,0.78614455,1.0,0.65210843,0.7688253,0.018825302,0.3057229,1.0,0.18674698,0.17921686,0.43298194,0.6709337,0.009789157,0.006024096,0.13478915,0.018825302,0.32454818,1.3245482,1.5112952,1.6905121,2.123494,2.7944276,2.8042169,2.810241,2.9450302
BA-B3.tif,0.16949153,0.043186113,0.008474576,119.39831,1166.5677,14.305085,19.66949,0.72727275,0.39534247,0.39422464,1.3495623,3.7963169,6.626007,9.611355,5.5637646,5.219113,5.482547,5.555018,78.245834,256.0,0.5745856,10.0,1.4640884,24.0,3.7458563,82.0,3.165746,24.0,4.0220995,82.0,4.226519,30.0,3.9834254,82.0,7.5635357,67.0,14.994475,98.0,14.834254,90.0,14.298343,98.0,16.60221,93.0,11.386741,91.0,6.3922653,93.0,6.5082874,81.0,5.160221,93.0,3.2872927,81.0,7.403315,80.0,8.723757,127.0,7.9889503,80.0,9.861878,127.0,7.1491714,70.0,4.4088397,54.0,4.657459,19.0,4.4640884,54.0,3.116022,15.0,1.9337016,12.0,0.9668508,10.0,0.3646409,9.0,0.28176796,10.0,10.247227,44.0,8279733.0,0.17594786,0.0077014216,0.0485782,0.0,0.6327014,0.12855451,0.28969195,0.34834123,0.0,0.9934834,1.0,1.0,0.7494076,0.2991706,0.3335308,0.6427725,1.0,0.78613746,0.018364929,0.1806872,0.0047393367,0.0106635075,0.73755926,1.0,0.01007109,0.2049763,0.009478673,0.40106636,1.0,0.0065165875,0.0047393367,0.015402844,0.7529621,1.7529621,1.7630332,1.9680095,1.9774882,2.3785546,3.3785546,3.3850713
BA-C1.tif,0.11016949,0.03373206,0.033898305,92.01695,731.5847,12.5,18.432203,0.6781609,0.55832356,0.542308,1.8119824,5.2758813,8.885725,12.424154,7.3696876,7.1233683,7.26439,7.232002,45.47736,208.0,0.5060729,13.0,0.84615386,13.0,1.1417004,13.0,1.3360324,13.0,1.9716599,24.0,2.2591093,24.0,3.7530365,67.0,4.1417003,67.0,4.6923075,67.0,5.777328,67.0,6.279352,67.0,7.2591095,67.0,7.6923075,67.0,6.7489877,29.0,6.465587,29.0,6.0202427,29.0,5.0607285,25.0,5.0121455,25.0,4.388664,25.0,4.506073,25.0,4.9959517,25.0,5.1295547,25.0,4.862348,17.0,4.854251,17.0,4.408907,17.0,3.8704453,17.0,3.194332,16.0,3.5991902,36.0,4.8866396,53.0,5.194332,53.0,6.64823,56.0,8279733.0,0.43050846,0.1918644,0.45694914,0.19457628,0.23932204,0.22101694,0.2616949,0.91050845,0.95457625,0.9830508,0.9959322,0.96745765,0.9159322,0.8264407,0.23389831,0.7532203,0.64474577,0.85694915,0.71118647,0.4461017,0.0155932205,0.51932204,0.4,0.4501695,0.5138983,0.012881356,0.5647458,0.005423729,0.012881356,0.012881356,0.0155932205,0.53491527,0.9349153,1.3850849,1.8989832,1.9118646,2.4766104,2.4820342,2.4949155,2.5077968
BA-C2.tif,0.13559322,0.032397162,0.008474576,153.81355,1127.0,17.381355,17.220339,1.0093504,0.582344,0.4805917,1.4031552,4.422789,7.4809303,10.342397,6.011836,6.1232986,6.141022,5.9787645,36.843212,438.0,0.23361823,15.0,0.5071225,11.0,1.0,15.0,2.2393162,39.0,4.162393,43.0,5.923077,42.0,8.190884,48.0,8.723647,42.0,9.324786,48.0,9.5698,42.0,9.928775,48.0,10.356126,42.0,11.031339,48.0,10.669516,68.0,9.282051,48.0,7.880342,68.0,6.3532763,48.0,5.4301996,68.0,5.4216523,25.0,5.794872,68.0,6.6239314,34.0,7.980057,68.0,8.324786,34.0,8.891738,32.0,9.817664,34.0,10.310541,40.0,12.096866,82.0,11.649572,40.0,11.766382,82.0,10.991453,40.0,7.4464517,75.0,8279733.0,0.6967333,0.39249146,0.29546562,0.26962456,0.22623111,0.32569477,0.28132617,0.28620186,0.24134569,0.0,1.0,0.9570941,0.9215017,0.89956117,0.9687957,0.8800585,0.9395417,0.93564117,0.8210629,0.7079473,0.011214042,0.42857143,0.6401755,0.6699171,0.6538274,0.6431009,0.618235,0.63529986,0.7157484,1.0,0.011214042,0.43978548,1.0799611,1.7498782,2.4037056,3.0468066,3.6650414,4.300341,5.0160894,6.0160894
BA-C3.tif,0.22881356,0.040799778,0.016949153,224.98305,1884.6356,14.576271,22.932203,0.6356245,0.56813383,0.5439022,0.97927487,2.8297517,4.7207255,6.916528,4.123393,4.0289946,3.8580492,3.785392,45.756954,510.0,1.1071428,12.0,2.1607144,14.0,3.0401785,14.0,3.96875,14.0,4.830357,14.0,4.5625,14.0,4.973214,20.0,5.544643,26.0,6.325893,27.0,7.008929,27.0,8.857142,31.0,13.116072,49.0,17.0625,65.0,18.455357,65.0,21.276785,65.0,22.120535,65.0,18.946428,65.0,14.821428,58.0,12.504464,58.0,8.571428,55.0,7.660714,39.0,8.973214,41.0,12.790178,53.0,15.066964,64.0,15.611608,64.0,13.258928,64.0,9.696428,64.0,4.834821,64.0,2.107143,22.0,1.5357143,8.0,19.150665,129.0,8279733.0,0.5255814,0.40755814,0.40406978,0.41569766,0.37034884,0.33081394,0.42732558,0.30930233,0.27093023,0.2255814,0.23255815,0.2738372,0.69302326,0.6,0.6319767,0.9273256,0.5994186,0.47034883,0.5,0.5860465,0.060465116,0.09244186,0.06627907,0.18372093,0.55697674,0.30116278,0.17267442,0.38372093,0.0029069767,0.006976744,0.060465116,0.15290697,0.21918604,0.40290695,0.9598837,1.2610464,1.4337208,1.8174417,1.8203486,1.8273253
BI-A1.tif,0.11016949,0.03146519,0.033898305,164.26271,1225.5,19.5,19.211864,1.0149978,0.5004926,0.46764797,1.646661,5.205243,8.726607,11.8520975,6.8989553,7.1129737,7.0917025,6.95799,39.648544,420.0,0.64144737,15.0,2.6085527,51.0,5.736842,51.0,10.082237,98.0,11.131579,87.0,12.779605,98.0,13.746711,87.0,14.694079,98.0,14.302631,87.0,13.269737,98.0,10.434211,87.0,6.8848686,46.0,5.832237,29.0,5.230263,39.0,4.299342,21.0,4.7105265,39.0,4.7401314,35.0,4.8914475,39.0,5.1776314,35.0,5.325658,39.0,5.7138157,35.0,6.069079,38.0,7.368421,35.0,7.875,47.0,8.450658,38.0,8.648026,47.0,8.924342,38.0,9.207237,47.0,9.072369,38.0,8.3125,47.0,9.123369,53.0,8279733.0,0.67492396,0.12646675,0.066927426,0.07388092,0.07866145,0.11560191,0.13385485,0.20338982,0.4532812,0.35810518,0.36158192,0.5084746,0.7209909,0.84528464,0.52238154,0.5688831,0.38070405,0.7900913,0.86614513,0.69448066,0.019556714,0.7396784,0.72316384,0.30682313,0.49022165,0.40677965,0.71142983,0.5176011,0.055193394,0.0034767492,0.019556714,0.7592351,1.482399,1.7892221,2.2794437,2.6862235,3.3976533,3.9152544,3.9704478,3.9739246
BI-A2.tif,0.15254237,0.038470596,0.016949153,84.78814,706.55084,19.245762,17.305084,1.112145,0.3981838,0.53528106,2.6168423,8.0526905,13.231646,17.380747,10.2116995,10.163206,10.062346,10.074065,32.36761,198.0,0.1778291,6.0,0.5265589,11.0,0.9030023,16.0,1.1501155,18.0,1.3718245,18.0,1.5889145,18.0,1.6859123,18.0,1.7644342,18.0,2.030023,18.0,2.4157045,18.0,2.8175519,18.0,3.457275,28.0,4.196305,28.0,4.5196304,28.0,4.6096997,28.0,5.0023093,28.0,5.113164,28.0,5.247113,28.0,5.2678986,28.0,5.427252,28.0,6.1778293,28.0,6.3972287,29.0,6.482679,29.0,6.778291,29.0,6.5196304,29.0,6.2332563,29.0,6.3094687,29.0,5.778291,29.0,5.452656,29.0,5.1939955,29.0,5.98,63.0,8279733.0,0.5121092,0.3747248,0.35887274,0.3086746,0.30206957,0.28401586,0.19682959,0.18890357,0.29194188,0.0,1.0,0.3522677,0.27476883,0.26948482,0.6860414,0.6913254,0.68428004,0.36679876,0.41347423,0.60942316,0.097313955,0.03874945,0.007926024,0.37560546,0.38925582,0.40202555,0.072655216,0.08586526,0.060325846,1.0,0.097313955,0.1360634,0.14398941,0.5195949,0.9088507,1.3108763,1.3835315,1.4693967,1.5297226,2.5297227
BI-A3.tif,0.16949153,0.028372768,0.008474576,259.28815,1460.3644,19.338984,18.542374,1.0429616,0.4578233,0.4327599,1.1889824,3.9570284,6.7481008,9.811372,5.5456614,5.463885,5.4431095,5.4546404,53.342182,664.0,0.42424244,13.0,0.89807165,13.0,2.1735537,34.0,3.1570249,34.0,5.0385675,34.0,7.162534,67.0,9.223141,67.0,10.848485,67.0,12.289256,67.0,14.225895,67.0,15.415978,67.0,16.363636,67.0,16.741047,67.0,17.78237,67.0,17.633608,67.0,16.870523,41.0,16.655647,46.0,17.476583,66.0,18.509642,66.0,18.418734,66.0,19.404959,66.0,19.677687,66.0,20.694216,93.0,20.47934,93.0,19.23416,93.0,17.9146,93.0,16.151516,93.0,13.719008,93.0,11.184573,93.0,9.242424,93.0,30.412443,94.0,8279733.0,0.5245399,0.46143734,0.3794917,0.33391762,0.30543384,0.3365469,0.42944786,0.6086766,0.0,0.0,1.0,1.0,0.737511,0.54119194,0.5473269,0.4272568,0.45617878,0.51051706,0.50438213,0.6411043,0.116564415,0.042944785,0.13102542,0.122261174,0.12182296,0.21078002,0.11174408,0.12883435,1.0,1.0,0.116564415,0.1595092,0.29053462,0.41279578,0.53461874,0.74539876,0.85714287,0.98597723,1.9859772,2.9859772
BI-B1.tif,0.30508474,0.05498168,0.008474576,216.36441,2163.7373,17.194916,24.076271,0.7141851,0.5330459,0.43599838,0.9909173,2.9512928,5.311741,7.4813704,4.3640866,4.1847715,4.2709336,4.341049,48.293,663.0,0.064935066,3.0,0.0,0.0,0.0,0.0,0.83116883,12.0,9.337663,54.0,23.83117,62.0,26.0,42.0,20.649351,42.0,21.90909,48.0,21.038961,58.0,9.74026,58.0,4.6493506,20.0,6.935065,27.0,11.25974,40.0,14.909091,65.0,13.792208,31.0,11.935065,34.0,10.402597,29.0,7.766234,22.0,7.5454545,22.0,5.909091,19.0,5.8311687,20.0,7.6883116,31.0,7.7792206,31.0,5.662338,21.0,5.974026,27.0,4.909091,27.0,2.1298702,5.0,1.961039,8.0,1.4285715,7.0,13.559702,113.0,8279733.0,0.0,0.0,0.13011336,0.37801874,0.40216854,0.39773288,0.4144899,0.44307542,0.42582554,0.44356826,0.4450468,0.45539674,0.83834404,0.8930508,0.97387874,0.5194677,0.6318383,0.6318383,1.0,1.0,1.0,1.0,0.50172496,0.2538196,0.11729916,0.5761459,0.47856086,0.39526862,0.029571217,0.0014785609,1.0,2.0,2.501725,2.7555447,2.8728437,3.4489896,3.9275506,4.322819,4.3523903,4.353869
BI-B2.tif,0.22881356,0.05311468,0.033898305,161.9322,1875.6271,17.923729,22.584745,0.793621,0.54231644,0.56700224,1.1569102,3.6584826,5.855113,8.381996,4.9075155,5.011535,4.8323727,4.948641,58.50875,371.0,0.9144737,13.0,2.3092105,17.0,6.388158,37.0,9.296053,37.0,9.960526,37.0,9.638158,37.0,7.519737,25.0,6.368421,25.0,4.8223686,16.0,4.243421,18.0,3.9144738,18.0,3.256579,18.0,2.8223684,18.0,3.1973684,20.0,4.8223686,21.0,7.4736843,27.0,9.440789,27.0,12.703947,34.0,13.105263,44.0,11.256579,44.0,7.3026314,44.0,4.013158,28.0,2.1513157,10.0,3.3289473,38.0,4.5592103,38.0,7.2894735,38.0,13.223684,136.0,14.618421,136.0,13.644737,136.0,7.6578946,57.0,11.129111,66.0,8279733.0,0.3995272,0.364539,0.24208038,0.19810875,0.22742316,0.21465722,0.22033097,0.24728133,0.32718676,0.886052,0.8903073,0.73711586,0.6208038,0.22789598,0.827896,0.28747046,0.7853428,0.74799055,0.6241135,0.4033097,0.0037825059,0.25957447,0.50591016,0.587234,0.06004728,0.61323875,0.0075650117,0.37352246,0.40992907,0.004255319,0.0037825059,0.26335698,0.76926714,1.3565011,1.4165484,2.029787,2.037352,2.4108746,2.8208036,2.825059
BI-B3.tif,0.2542373,0.05333333,0.008474576,228.6695,2329.9407,17.466103,24.245762,0.7203775,0.4793881,0.51265246,1.0150582,3.0345721,4.7705803,7.061895,4.081667,4.1546993,4.0578976,3.9268258,47.285267,667.0,0.7,7.0,1.6785715,14.0,3.4785714,19.0,8.435715,34.0,11.5,42.0,15.471429,41.0,12.721429,47.0,12.078571,41.0,7.9,34.0,6.1,18.0,4.3785715,17.0,3.95,20.0,4.0,22.0,7.6928573,39.0,9.307143,26.0,10.485714,39.0,9.1214285,24.0,8.892858,31.0,14.214286,55.0,19.642857,59.0,21.264286,58.0,15.792857,44.0,11.642858,46.0,13.1,41.0,12.492857,35.0,10.4,41.0,6.5785713,19.0,5.614286,17.0,5.4,20.0,4.9142857,17.0,14.954233,73.0,8279733.0,0.4352256,0.25570112,0.15283842,0.17127608,0.17612809,0.24405628,0.20378457,0.37894225,0.26346433,0.86996603,0.88646287,0.8102863,0.7962154,0.8534692,0.95924306,0.47501212,0.18874332,0.79670066,0.7442989,0.44541484,0.010189229,0.48859778,0.6438622,0.01746725,0.29888403,0.7151868,0.6496846,0.41727316,0.54682195,0.016496846,0.010189229,0.49878702,1.1426492,1.1601164,1.4590005,2.1741872,2.8238719,3.2411451,3.7879672,3.804464
BI-C1.tif,0.37288135,0.053795617,0.016949153,221.92372,2190.5679,15.347458,25.694916,0.5972955,0.6630741,0.61444193,1.0433562,3.02498,4.722044,6.9461174,4.2527127,4.1394653,3.9233036,3.7802289,46.192894,503.0,0.03960396,4.0,0.06930693,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17821783,2.0,1.3861386,11.0,5.4851484,25.0,5.8613863,31.0,5.5940595,32.0,7.920792,33.0,8.227723,49.0,9.9009905,39.0,18.49505,57.0,20.633663,61.0,18.029703,46.0,16.534653,47.0,23.178217,69.0,23.752476,74.0,13.7029705,57.0,12.079208,45.0,20.742575,61.0,18.465347,41.0,9.069307,48.0,4.643564,23.0,3.1980197,14.0,2.7821782,10.0,3.0693069,24.0,4.039604,19.0,18.71644,108.0,8279733.0,0.0,0.0,0.0,0.39977914,0.3357261,0.26394257,0.38818333,0.5676422,0.98729986,0.86913306,0.9232468,0.99613476,0.9674213,0.91330755,0.85146326,0.84704584,0.8210933,1.0,1.0,1.0,1.0,1.0,1.0,0.42131418,0.5113197,0.5875207,0.52512425,0.39977914,0.008834898,0.05411375,1.0,2.0,3.0,3.4213142,3.9326339,4.5201545,5.0452785,5.445058,5.4538927,5.5080066
BI-C2.tif,0.22033899,0.050034918,0.016949153,181.19492,1890.8813,16.779661,22.898306,0.7327905,0.48901704,0.38771158,1.0895287,3.4080107,5.415688,8.028478,4.5715747,4.4723024,4.6022706,4.5612707,50.631577,448.0,0.75982535,14.0,2.6331878,40.0,6.1310043,40.0,8.541485,40.0,10.689957,40.0,11.572052,40.0,12.908297,40.0,11.471616,38.0,12.39738,47.0,13.672489,47.0,14.781659,47.0,14.908297,81.0,14.432315,81.0,12.829695,81.0,10.528384,81.0,9.668122,81.0,8.104803,37.0,6.7510915,37.0,7.152838,37.0,7.148472,37.0,7.9912663,43.0,8.305676,45.0,8.275109,45.0,6.3624454,45.0,4.9868994,45.0,2.4803493,45.0,0.59825325,13.0,0.0,0.0,0.0,0.0,0.04366812,1.0,10.698745,58.0,8279733.0,0.20454545,0.1459596,0.45151514,0.16363636,0.08585858,0.17525253,0.34646463,0.0,0.0,0.0,1.0,1.0,1.0,0.4631313,0.6919192,0.96767676,0.9838384,0.8469697,0.54848486,0.21161616,0.007070707,0.40252525,0.39545456,0.820202,0.8818182,0.51666665,0.11666667,1.0,1.0,1.0,0.007070707,0.40959597,0.8050505,1.6252525,2.5070705,3.0237372,3.1404037,4.1404037,5.1404037,6.1404037
BI-C3.tif,0.27966103,0.049034044,0.016949153,187.76271,1790.0,13.601695,21.957626,0.61945194,0.5206379,0.5267573,0.9249077,2.831602,4.402154,6.36461,3.7834532,3.8247705,3.7365685,3.5209212,54.727253,514.0,0.54063606,12.0,1.0070671,12.0,2.2508833,20.0,3.3922262,20.0,6.8339224,63.0,8.540636,63.0,9.219081,63.0,9.424028,63.0,10.286219,63.0,10.501767,63.0,9.113074,42.0,7.09894,42.0,7.1943464,42.0,7.4275618,42.0,7.9575973,42.0,7.6925793,39.0,7.2332153,39.0,8.597173,39.0,11.618375,50.0,13.434629,54.0,13.738516,54.0,14.787986,54.0,15.590106,54.0,14.798587,54.0,12.65371,54.0,9.257951,54.0,7.3816257,45.0,5.9399295,33.0,4.3321557,33.0,3.2756183,16.0,14.024854,99.0,8279733.0,0.33021808,0.18442367,0.17445482,0.13831776,0.17632398,0.22616823,0.24672897,0.8130841,0.59314644,0.0,1.0,0.6928349,0.84049845,0.8996885,0.2436137,0.63738316,0.6398754,0.64423674,0.6080997,0.35140187,0.0211838,0.423676,0.46978194,0.50155765,0.46105918,0.017445482,0.6529595,0.02741433,0.09968847,1.0,0.0211838,0.4448598,0.91464174,1.4161994,1.8772587,1.8947041,2.5476637,2.575078,2.6747665,3.6747665
CEDRELA-A1.tif,0.22033899,0.060509443,0.033898305,100.644066,1359.839,13.542373,20.211864,0.67002094,0.48424253,0.511279,1.1595092,3.3920703,5.397274,7.768355,4.7209663,4.4494677,4.4347286,4.488854,38.878807,163.0,0.12440191,9.0,0.10526316,3.0,0.12440191,9.0,0.10526316,3.0,0.46889952,9.0,1.0239234,16.0,1.770335,14.0,4.181818,21.0,6.818182,39.0,8.363636,37.0,9.071771,42.0,9.344498,47.0,10.971292,58.0,9.009569,47.0,8.430622,58.0,8.330144,47.0,8.497607,58.0,6.54067,29.0,5.2200956,14.0,4.92823,29.0,3.9665072,14.0,3.9330144,38.0,4.6889954,38.0,6.3923445,70.0,5.61244,38.0,6.4354067,70.0,5.92823,38.0,4.602871,70.0,2.3971293,22.0,1.5645933,9.0,8.824468,59.0,8279733.0,0.0,0.0,0.05006258,0.18836045,0.09324155,0.14580727,0.2753442,0.22653316,0.56821024,0.0,1.0,0.5882353,0.8347935,0.9780976,0.96245307,0.81101376,0.7891114,0.6508135,1.0,1.0,1.0,1.0,0.6007509,0.6007509,0.7177722,0.8166458,0.7027534,0.60826033,0.020025032,1.0,1.0,2.0,2.600751,3.2015018,3.919274,4.73592,5.4386735,6.0469337,6.066959,7.066959
CEDRELA-A2.tif,0.1779661,0.043200854,0.016949153,197.16101,2035.2288,16.762712,23.29661,0.7195344,0.4627377,0.46798724,1.0423223,3.1723373,5.2672253,7.44174,4.253626,4.3551846,4.4024577,4.2752156,39.701263,353.0,1.9619565,23.0,4.804348,35.0,9.086957,45.0,11.065217,40.0,10.478261,45.0,9.038043,40.0,6.8315215,37.0,5.076087,45.0,4.6413045,24.0,5.755435,45.0,5.103261,35.0,6.369565,28.0,7.027174,44.0,5.6902175,22.0,5.8913045,44.0,4.228261,20.0,4.951087,32.0,5.2608695,26.0,6.9565215,26.0,10.222826,42.0,11.206522,53.0,11.13587,42.0,12.413043,53.0,11.815217,60.0,12.472826,39.0,16.619566,73.0,15.619565,58.0,13.918478,73.0,11.108696,58.0,5.347826,30.0,11.801117,71.0,8279733.0,0.46006066,0.16481294,0.34327602,0.17694642,0.19464105,0.023761375,0.027300304,0.082912035,0.096056625,0.85136503,0.8609707,0.8569262,0.9221436,0.9271992,0.3685541,0.81193125,0.82052577,0.8771486,0.76895857,0.570273,0.11021233,0.6041456,0.5338726,0.64357936,0.6172902,0.34479272,0.8998989,0.83923155,0.76086956,0.009605662,0.11021233,0.7143579,1.2482305,1.8918098,2.5091,2.8538928,3.7537918,4.5930233,5.353893,5.3634987
CEDRELA-A3.tif,0.20338982,0.06066823,0.016949153,107.71186,1538.7373,15.940678,13.677966,1.1654276,0.5052436,0.5044471,0.7652984,2.3237522,3.9938757,5.261165,3.1070986,3.1965787,3.104477,3.2536914,58.599144,180.0,0.7943662,54.0,0.8394366,29.0,1.4056338,54.0,1.7577465,29.0,2.4816902,54.0,3.428169,90.0,3.8169014,54.0,3.8985915,90.0,4.2704225,54.0,4.5070424,90.0,4.861972,54.0,5.030986,90.0,6.197183,91.0,5.9971833,90.0,6.6450706,91.0,6.6056337,90.0,6.5014086,91.0,5.971831,90.0,5.1605635,91.0,4.6394367,45.0,4.68169,91.0,4.5323944,45.0,4.771831,91.0,5.23662,45.0,6.0450706,91.0,6.169014,45.0,6.9014087,34.0,6.9915495,28.0,8.414084,44.0,9.6,50.0,2.6286058,33.0,8279733.0,0.17331207,0.010632643,0.046251994,0.028176501,0.13822435,0.9569378,0.94311535,0.08825093,0.11323764,0.20786816,0.65443915,0.76182884,0.8793195,0.95587456,0.99096227,0.98883575,0.9766082,0.91334397,0.5544923,0.31047314,0.13716109,0.54385966,0.86709195,0.9484317,0.8506114,0.034024455,0.0127591705,0.79106855,0.64859116,0.44657096,0.13716109,0.68102074,1.5481126,2.4965444,3.3471558,3.3811803,3.3939395,4.185008,4.833599,5.28017
CEDRELA-B1.tif,0.1440678,0.05402455,0.050847456,82.37288,1108.678,14.983051,17.957626,0.83435583,0.4863818,0.52684265,1.3742968,4.074879,6.6356783,9.470349,5.611417,5.5630693,5.382705,5.551015,55.738552,132.0,0.165,1.0,0.365,4.0,0.665,5.0,1.465,12.0,2.725,20.0,2.84,20.0,2.945,20.0,3.12,20.0,4.555,29.0,4.53,29.0,4.515,38.0,4.65,38.0,5.045,38.0,5.07,38.0,4.94,38.0,5.625,21.0,6.725,23.0,8.705,40.0,9.175,40.0,8.84,40.0,7.8,40.0,7.105,40.0,5.635,40.0,4.115,16.0,3.115,16.0,4.375,49.0,4.5,49.0,4.055,49.0,3.54,49.0,3.32,49.0,5.338558,58.0,8279733.0,0.7222851,0.49830317,0.22341628,0.18495475,0.07861991,0.22058824,0.14423077,0.10520362,0.19400452,0.67873305,0.6838235,0.7205882,0.58540726,0.645362,0.86142534,0.64083713,0.7058824,0.23303168,0.86312217,0.72737557,0.005090498,0.364819,0.009615385,0.5209276,0.5622172,0.64083713,0.50113124,0.48020363,0.52658373,0.005090498,0.005090498,0.3699095,0.3795249,0.9004525,1.4626696,2.1035068,2.604638,3.0848417,3.6114254,3.6165159
