"";"OldVernacular";"OldScientificName";"Oldgenus";"Oldspecies";"TreeID";"SampleID";"RDMC";"RootAverageLenght";"RSL";"BarkTh";"PetioleL";"LeafThickness";"LeafArea";"FreshWeight";"DryWeight";"LDMC";"SLA";"Dispers";"Deciduousness";"SPAD";"Filled";"Operator";"Rootdryweight";"Rootfreshweight";"RootsArea";"RSA";"field_name";"genus";"species";"MeanDBH";"N";"Roots_length";"meanWD";"sdWD";"levelWD";"nInd";"family"
"73";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"A";"2";264,830508474576;1,807;0,7772881;2,5;8,7;0,23;12732;2,8;1272,9;454,92;10,0023568230026;"2";"1";36,6;"0";"Marco";100;0,3776;755,328;7,55328;"fromager";"Ceiba";"pentandra";328,787276341948;1006;77,72881;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"74";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"A";"3";678,496868475992;3,758;1,29876146153846;2,3;7,7;0,23;9260;2,08;1028,6;495,28;9,00252770756368;"2";"1";40,8;"0";"Marco";130;0,1916;1244,319;9,57168461538462;"fromager";"Ceiba";"pentandra";328,787276341948;1006;168,83899;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"75";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"B";"1";745,156482861401;2,79;1,0433898;2,2;13,8;0,21;20825;2,6;1830;703,85;11,379781420765;"2";"1";34;"0";"Marco";50;0,0671;644,609;12,89218;"fromager";"Ceiba";"pentandra";328,787276341948;1006;52,16949;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"76";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"B";"2";778,816199376947;3,633;1,40711868;1,81;13,5;0,21;18062;2,52;1720;682,54;10,5011627906977;"2";"1";44,2;"0";"Marco";50;0,0642;735,643;14,71286;"fromager";"Ceiba";"pentandra";328,787276341948;1006;70,355934;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"77";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"B";"3";522,648083623693;3,875;0,500188333333333;2,4;14,3;0,22;33917;4,3;3170;737,21;10,6993690851735;"2";"1";31,2;"0";"Marco";90;0,1722;589,678;6,55197777777778;"fromager";"Ceiba";"pentandra";328,787276341948;1006;45,01695;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"78";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"C";"1";233,957219251337;2,388;0,649709428571429;2,1;10,5;0,24;18324;4,02;1691,4;420,6;10,8336289464349;"2";"1";40,6;"0";"Marco";350;1,496;2605,175;7,44335714285714;"fromager";"Ceiba";"pentandra";328,787276341948;1006;227,3983;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"79";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"C";"2";273,224043715847;1,953;0,728878730769231;1,72;9,7;0,23;17419;4,2;1851,4;440,66;9,40855568758777;"2";"1";42,4;"0";"Marco";260;0,9516;1904,524;7,32509230769231;"fromager";"Ceiba";"pentandra";328,787276341948;1006;189,50847;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"80";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"C";"3";263,230811859241;1,632;0,800802842105263;1,6;13,7;0,23;23134;5,2;2144,3;412,6;10,7886023410903;"2";"1";42,2;"0";"Marco";190;0,7218;1716,921;9,03642631578947;"fromager";"Ceiba";"pentandra";328,787276341948;1006;152,15254;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"81";"Fromager";"Ceiba pentadra";"Ceiba";"pentadra";"A";"1";804,597701149425;1,528;1,551937;2,3;12,1;0,21;15687;3,16;1291,4;408,22;12,1472820195137;"2";"1";29,5;"0";"Marco";70;0,087;1004,16;14,3451428571429;"fromager";"Ceiba";"pentandra";328,787276341948;1006;108,63559;0,305212121212121;0,0708232617216773;"species";33;"Malvaceae"
"82";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"A";"1";456,521739130435;1,606;0,459846642857143;1,55;1,7;0,34;18078;4,03;1868;463,75;9,67773019271949;"3";"2";30,6;"0";"Marco";210;0,46;887,121;4,22438571428571;"kaka";"Blighia";"welwitschii";358;59;96,567795;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"83";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"A";"2";451,612903225806;2,197;1,3000605;1,35;2;0,36;41707;8,81;4536;515,1;9,19466490299824;"3";"2";37;"0";"Marco";140;0,31;1066,682;7,61915714285714;"kaka";"Blighia";"welwitschii";358;59;182,00847;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"84";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"A";"3";500;2,223;0,768743823529412;1,63;1,6;0,35;28801;6,33;3145;496,84;9,1577106518283;"3";"2";36,4;"0";"Marco";170;0,34;938,522;5,52071764705882;"kaka";"Blighia";"welwitschii";358;59;130,68645;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"85";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"B";"1";493,827160493827;1,967;0,400529675;0,9;3,1;0,29;13059;2,32;1042,5;449,84;12,526618705036;"3";"2";45,9;"0";"Marco";400;0,81;1170,726;2,926815;"kaka";"Blighia";"welwitschii";358;59;160,21187;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"86";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"B";"2";592,592592592593;1,82;0,581408875;0,82;2;0,3;5406;1,02;455;448,28;11,8813186813187;"3";"2";40,1;"0";"Marco";160;0,27;594,087;3,71304375;"kaka";"Blighia";"welwitschii";358;59;93,02542;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"87";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"B";"3";529,411764705882;1,402;1,37203388888889;0,65;2,4;0,31;7303;1,38;612,5;445,45;11,9232653061224;"3";"2";48,4;"0";"Marco";90;0,17;610,911;6,7879;"kaka";"Blighia";"welwitschii";358;59;123,48305;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"88";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"C";"1";300;3,645;0,909887;0,77;3,5;0,34;27257;5,15;2440;473,79;11,1709016393443;"3";"2";49;"1";"Marco";30;0,1;211,516;7,05053333333333;"kaka";"Blighia";"welwitschii";358;59;27,29661;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"89";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"C";"2";211,538461538462;1,253;0,737211090909091;0,8;1,5;0,34;32195;6,04;2660;440,4;12,1033834586466;"3";"2";32,8;"1";"Marco";110;0,52;808,938;7,35398181818182;"kaka";"Blighia";"welwitschii";358;59;81,09322;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"90";"Kaka";"Blighia welwitschii";"Blighia";"welwitschii";"C";"3";333,333333333333;2,201;1,025529625;0,7;3,9;0,36;26729;5,06;2240;442,69;11,9325892857143;"3";"2";30,9;"1";"Marco";80;0,24;558,391;6,9798875;"kaka";"Blighia";"welwitschii";358;59;82,04237;0,78575;0,0708232617216773;"species";4;"Sapindaceae"
"91";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"A";"1";358,974358974359;1,775;1,17790557142857;0,34;6,8;0,26;24769;3,88;1514;390,41;16,3599735799207;"3";"2";NA;"0";"Marco";140;0,39;1126,459;8,04613571428571;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;164,90678;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"92";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"A";"2";390,243902439024;1,601;1,8847458125;0,39;5,7;0,24;20164;3,37;1350;400,36;14,9362962962963;"3";"2";NA;"0";"Marco";160;0,41;1529,507;9,55941875;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;301,55933;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"93";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"A";"3";392,857142857143;2,097;0,527118636363636;0,37;7,4;0,27;19804;3,98;1520;381,72;13,0289473684211;"3";"2";NA;"0";"Marco";110;0,28;660,074;6,00067272727273;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;57,98305;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"94";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"B";"1";280,898876404494;2,184;0,76196612;0,37;5,5;0,28;13452;3,18;1176;369,58;11,4387755102041;"3";"2";NA;"0";"Marco";250;0,89;1666,552;6,666208;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;190,49153;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"95";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"B";"2";357,142857142857;1,745;1,351017;0,33;6,5;0,27;16689;3,93;1446;367,94;11,5414937759336;"3";"2";NA;"0";"Marco";50;0,14;494,14;9,8828;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;67,55085;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"96";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"B";"3";157,894736842105;2,661;1,17612991666667;0,42;7,1;0,26;25253;5,39;1888;350,02;13,3755296610169;"3";"2";NA;"0";"Marco";60;0,38;825,26;13,7543333333333;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;70,567795;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"97";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"C";"1";277,777777777778;1,995;1,0879661;0,55;6,9;0,24;22218;3,68;1338;363,78;16,6053811659193;"3";"2";NA;"0";"Marco";100;0,36;820,306;8,20306;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;108,79661;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"98";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"C";"2";384,615384615385;1,78;1,479322;0,28;5,3;0,24;11007;1,92;704;366,29;15,6349431818182;"3";"2";NA;"0";"Marco";50;0,13;435,287;8,70574;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;73,9661;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"99";"Koace Noliba";"Pachystela brevipes";"Pachystela";"brevipes";"C";"3";325,581395348837;1,413;1,41107742857143;0,47;4,8;0,26;16915;3,19;1137,5;356,86;14,8703296703297;"3";"2";NA;"0";"Marco";140;0,43;1214,071;8,67193571428571;"koace.noliba";"Pachystela";"brevipes";137,260869565217;69;197,55084;0,714777960939882;0,123401724247162;"family";31;"Sapotaceae"
"100";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"A";"2";625,733281188893;0,796;0,31175846875;0,47;2,4;0,22;2764;0,39;206,3;523,91;13,3979641299079;"2";"2";43,2;"0";"Marco";160;0,2557;311,906;1,9494125;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;49,881355;0,645;0,0708232617216773;"species";14;"Malvaceae"
"101";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"A";"3";518,134715025907;1,705;1,15211866666667;0,57;2,7;0,23;3222;0,42;241,3;579,67;13,3526730211355;"2";"2";27,6;"0";"Marco";60;0,1158;484,276;8,07126666666667;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;69,12712;0,645;0,0708232617216773;"species";14;"Malvaceae"
"102";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"B";"1";486,448922863099;4,532;0,939588357142857;0,66;2,8;0,23;2980;0,38;238;621,99;12,5210084033613;"2";"2";50,3;"0";"Marco";140;0,2878;1183,46;8,45328571428571;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;131,54237;0,645;0,0708232617216773;"species";14;"Malvaceae"
"103";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"B";"2";629,949604031677;0,796;0,308668285714286;0,63;1,4;0,22;2277;0,33;186;568,56;12,241935483871;"2";"2";54,5;"0";"Marco";350;0,5556;742,384;2,12109714285714;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;108,0339;0,645;0,0708232617216773;"species";14;"Malvaceae"
"104";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"B";"3";569,124970358074;4,887;0,362146875;0,61;1,7;0,22;2981;0,48;244;510,93;12,2172131147541;"2";"2";27,9;"0";"Marco";240;0,4217;510,267;2,1261125;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;86,91525;0,645;0,0708232617216773;"species";14;"Malvaceae"
"105";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"C";"1";500;2,03;1,13559325;0,4;2;0,26;2339;0,59;226;380,47;10,3495575221239;"2";"2";51,1;"0";"Marco";40;0,08;260,556;6,5139;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;45,42373;0,645;0,0708232617216773;"species";14;"Malvaceae"
"106";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"C";"2";357,142857142857;4,154;0,44228813;0,47;2,5;0,26;3376;0,78;372,5;480,65;9,06308724832215;"2";"2";52,2;"0";"Marco";100;0,28;435,621;4,35621;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;44,228813;0,645;0,0708232617216773;"species";14;"Malvaceae"
"107";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"C";"3";333,333333333333;1,678;0,903531066666667;0,46;3,1;0,29;3901;0,84;407,5;488,02;9,57300613496933;"2";"2";51,5;"0";"Marco";60;0,18;459,825;7,66375;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;54,211864;0,645;0,0708232617216773;"species";14;"Malvaceae"
"108";"Kotibe";"Nesogordonia papaverifera";"Nesogordonia";"papaverifera";"A";"1";447,245375076235;4,532;0,761363636363636;0,62;3,4;0,23;3986;0,55;298,8;538,31;13,3400267737617;"2";"2";43,6;"0";"Marco";220;0,4919;1220,848;5,54930909090909;"kotibe";"Nesogordonia";"papaverifera";313,326978074357;1049;167,5;0,645;0,0708232617216773;"species";14;"Malvaceae"
"109";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"A";"2";535,905680600214;2,681;1,0555932;1,23;9,4;0,26;30752;1,92;1180;614,58;26,0610169491525;"2";"1";49,8;"0";"Marco";50;0,0933;756,36;15,1272;"koto";"Pterygota";"macrocarpa";252,75;280;52,77966;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"110";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"A";"3";492,287495897604;3,456;0,446440666666667;1,15;12,8;0,26;32391;2,55;1250;490,2;25,9128;"2";"1";56,4;"0";"Marco";150;0,3047;811,204;5,40802666666667;"koto";"Pterygota";"macrocarpa";252,75;280;66,9661;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"111";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"B";"1";454,201362604088;1,787;2,00202444444444;1,06;10,2;0,28;16593;2,9;2130;734,48;7,79014084507042;"2";"1";57,1;"0";"Marco";180;0,3963;2251,007;12,5055944444444;"koto";"Pterygota";"macrocarpa";252,75;280;360,3644;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"112";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"B";"2";179,748352306771;2,345;0,2241243;1,56;12;0,3;36802;6,6;5020;760,61;7,33107569721116;"2";"1";52;"0";"Marco";150;0,8345;311,15;2,07433333333333;"koto";"Pterygota";"macrocarpa";252,75;280;33,618645;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"113";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"B";"3";452,961672473868;2,907;0,669361153846154;1,37;7,3;0,3;12888;2,27;1540;678,41;8,36883116883117;"2";"1";59;"0";"Marco";130;0,287;754,588;5,80452307692308;"koto";"Pterygota";"macrocarpa";252,75;280;87,01695;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"114";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"C";"1";277,511961722488;4,123;0,499766206896552;1,2;9,2;0,2;17033;2,63;1470;558,94;11,587074829932;"2";"1";59,2;"0";"Marco";290;1,045;1841,936;6,35150344827586;"koto";"Pterygota";"macrocarpa";252,75;280;144,9322;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"115";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"C";"2";333,194502290712;3,589;0,483298;1,28;8,8;0,22;31130;4,34;3150;725,81;9,88253968253968;"2";"1";50,5;"0";"Marco";240;0,7203;1205,928;5,0247;"koto";"Pterygota";"macrocarpa";252,75;280;115,99152;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"116";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"C";"3";191,492271919026;3,238;0,620581107142857;1,17;10,5;0,24;35983;4,71;3470;736,73;10,3697406340058;"2";"1";55,8;"0";"Marco";140;0,7311;1054,74;7,53385714285714;"koto";"Pterygota";"macrocarpa";252,75;280;86,881355;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"117";"Koto";"Pterygota macrocarpa";"Pterygota";"macrocarpa";"A";"1";576,511283149399;5,149;0,186440668571429;1,19;12,4;0,24;15696;1,9;480;252,63;32,7;"2";"1";49,8;"0";"Marco";350;0,6071;776,634;2,21895428571429;"koto";"Pterygota";"macrocarpa";252,75;280;65,254234;0,49325;0,0708232617216773;"species";4;"Malvaceae"
"118";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"A";"1";270,27027027027;2,707;1,8825424;0,86;9,5;0,37;24714;6,51;2635;404,76;9,37912713472486;"3";"1.5";62,9;"0";"Marco";100;0,37;1131,246;11,31246;"loloti";"Lannea";"welwitschii";234,331018518519;432;188,25424;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"119";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"A";"2";260,869565217391;2,109;1,508969;0,84;10,5;0,34;47278;13,45;5133,3;381,66;9,21005980558315;"3";"1.5";65;"0";"Marco";120;0,46;1090,77;9,08975;"loloti";"Lannea";"welwitschii";234,331018518519;432;181,07628;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"120";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"A";"3";309,52380952381;3,244;0,716492815384615;0,85;8,7;0,34;42975;12,56;5010;399,04;8,57784431137724;"3";"1.5";68,5;"0";"Marco";130;0,42;874,896;6,72996923076923;"loloti";"Lannea";"welwitschii";234,331018518519;432;93,144066;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"121";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"B";"1";377,777777777778;3,6;0,653788623529412;0,8;4,7;0,29;18322;4,3;2310;536,71;7,93160173160173;"3";"1.5";58;"0";"Marco";170;0,45;954,452;5,61442352941176;"loloti";"Lannea";"welwitschii";234,331018518519;432;111,144066;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"122";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"B";"2";376,811594202899;3,487;0,731486346153846;0,63;9,4;0,27;35604;6,69;3160;472,35;11,2670886075949;"3";"1.5";62,9;"0";"Marco";260;0,69;1528,432;5,87858461538462;"loloti";"Lannea";"welwitschii";234,331018518519;432;190,18645;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"123";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"B";"3";500;4,6;0,72932206;0,65;11,3;0,26;32597;6;2782;463,36;11,7171099928109;"3";"1.5";60,5;"0";"Marco";50;0,1;299,288;5,98576;"loloti";"Lannea";"welwitschii";234,331018518519;432;36,466103;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"124";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"C";"1";500;2,149;1,84364405555556;0,81;6,8;0,31;19079;4,8;1670;347,92;11,4245508982036;"3";"1.5";55;"0";"Marco";180;0,36;1726,757;9,59309444444444;"loloti";"Lannea";"welwitschii";234,331018518519;432;331,85593;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"125";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"C";"2";288,135593220339;2,432;0,609371882352941;0,64;13,8;0,34;39234;11,24;4645;413,44;8,4465016146394;"3";"1.5";52,6;"0";"Marco";170;0,59;1121,977;6,59986470588235;"loloti";"Lannea";"welwitschii";234,331018518519;432;103,59322;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"126";"Loloti";"Lannea welwitschii";"Lannea";"welwitschii";"C";"3";272,727272727273;4,106;0,496421855555556;0,49;11,7;0,32;53991;13,66;4790;350,66;11,2716075156576;"3";"1.5";52,9;"0";"Marco";90;0,33;574,917;6,38796666666667;"loloti";"Lannea";"welwitschii";234,331018518519;432;44,677967;0,405333333333333;0,0708232617216773;"species";6;"Anacardiaceae"
"127";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"A";"2";546,021840873635;4,187;0,533252619047619;1,17;4,2;0,25;4237;0,58;326,7;564,61;12,9690847872666;"3";"1";39,6;"0";"Marco";210;0,3846;842,999;4,01428095238095;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;111,98305;0,673;0,0708232617216773;"species";4;"Malvaceae"
"128";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"A";"3";533,175355450237;4,862;0,809934055555556;1,2;4,9;0,23;5522;0,73;366,7;503,29;15,0586310335424;"3";"1";40,7;"0";"Marco";180;0,3376;1054,747;5,85970555555556;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;145,78813;0,673;0,0708232617216773;"species";4;"Malvaceae"
"129";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"B";"1";487,408610885459;2,813;1,63531075;1,21;4,1;0,23;5189;0,67;356;529,95;14,5758426966292;"3";"1";48,5;"0";"Marco";60;0,1231;577,351;9,62251666666667;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;98,118645;0,673;0,0708232617216773;"species";4;"Malvaceae"
"130";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"B";"2";531,697341513292;3,302;0,410286815384615;1,45;4,4;0,24;4728;0,54;322;599,07;14,6832298136646;"3";"1";52,4;"0";"Marco";650;1,2225;2499,076;3,84473230769231;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;266,68643;0,673;0,0708232617216773;"species";4;"Malvaceae"
"131";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"B";"3";587,084148727984;3,002;0,786205277777778;1,14;4,8;0,23;5810;0,71;402;568,89;14,452736318408;"3";"1";45,5;"0";"Marco";180;0,3066;890,07;4,94483333333333;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;141,51695;0,673;0,0708232617216773;"species";4;"Malvaceae"
"132";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"C";"1";602,258469259724;6,916;0,401200583333333;1,2;5,1;0,25;5630;0,86;645;747,96;8,72868217054264;"3";"1";41,7;"0";"Marco";240;0,3985;1328,343;5,5347625;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;96,28814;0,673;0,0708232617216773;"species";4;"Malvaceae"
"133";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"C";"2";590,6238464378;3,671;0,76980934375;1,12;4,8;0,27;8321;1,34;995;741,57;8,36281407035176;"3";"1";40,1;"0";"Marco";160;0,2709;1019,102;6,3693875;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;123,169495;0,673;0,0708232617216773;"species";4;"Malvaceae"
"134";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"C";"3";554,692700244065;3,097;0,47125424;0,99;6;0,28;9130;1,38;1020;737,26;8,95098039215686;"3";"1";41,3;"0";"Marco";250;0,4507;828,02;3,31208;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;117,81356;0,673;0,0708232617216773;"species";4;"Malvaceae"
"135";"Lotofa";"Sterculia rhinopetala";"Sterculia";"rhinopetala";"A";"1";625,622067396559;4,646;0,252080113636364;1,3;5,1;0,25;7008;0,86;466,7;541,06;15,0160702806942;"3";"1";38,4;"0";"Marco";440;0,7033;979,884;2,22700909090909;"lotofa";"Sterculia";"rhinopetala";406,157723577236;616;110,91525;0,673;0,0708232617216773;"species";4;"Malvaceae"
"136";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"A";"2";581,717451523546;5,526;0,23922519047619;1,33;12,5;0,69;50149;18,25;7035;385,59;7,12850035536603;"1";"2";50,2;"0";"Marco";210;0,361;715,064;3,40506666666667;"ouara.grand";"Cola";"gigantea";233,115044247788;226;50,23729;0,48;0,0708232617216773;"species";1;"Malvaceae"
"137";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"A";"3";427,220018309429;4,007;0,317917685714286;1,1;8,8;0,84;32476;10,78;4335;402,32;7,49158016147635;"1";"2";53,5;"0";"Marco";140;0,3277;584,157;4,17255;"ouara.grand";"Cola";"gigantea";233,115044247788;226;44,508476;0,48;0,0708232617216773;"species";1;"Malvaceae"
"138";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"B";"1";347,604917337855;7,357;0,177883426829268;0,96;9,9;0,73;39720;15,85;5235;330,39;7,58739255014327;"1";"2";56,5;"0";"Marco";410;1,1795;1568,9;3,82658536585366;"ouara.grand";"Cola";"gigantea";233,115044247788;226;72,932205;0,48;0,0708232617216773;"species";1;"Malvaceae"
"139";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"B";"2";331,282536677709;5,143;0,223668275;1,29;6,9;0,57;20782;6,89;2433,3;353,17;8,54066494061562;"1";"2";58,1;"0";"Marco";280;0,8452;1038,854;3,71019285714286;"ouara.grand";"Cola";"gigantea";233,115044247788;226;62,627117;0,48;0,0708232617216773;"species";1;"Malvaceae"
"140";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"B";"3";366,80421824851;5,865;0,250582625;1,53;6,4;0,53;19826;7,04;2386,7;339,18;8,30686722252483;"1";"2";55,9;"0";"Marco";160;0,4362;670,062;4,1878875;"ouara.grand";"Cola";"gigantea";233,115044247788;226;40,09322;0,48;0,0708232617216773;"species";1;"Malvaceae"
"141";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"C";"1";300;2,423;0,987005666666667;0,81;10,9;0,29;28902;6,23;2326,7;373,46;12,4218850732798;"1";"2";34,9;"0";"Marco";30;0,1;243,217;8,10723333333333;"ouara.grand";"Cola";"gigantea";233,115044247788;226;29,61017;0,48;0,0708232617216773;"species";1;"Malvaceae"
"142";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"C";"2";347,826086956522;2,082;0,3514830625;0,9;13,1;0,3;58461;15,87;5920;372,95;9,87516891891892;"1";"2";37,1;"0";"Marco";160;0,46;648,641;4,05400625;"ouara.grand";"Cola";"gigantea";233,115044247788;226;56,23729;0,48;0,0708232617216773;"species";1;"Malvaceae"
"143";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"C";"3";282,051282051282;2,193;0,528043154545455;0,72;17,8;0,31;65140;16,27;6195;380,76;10,5149313962873;"1";"2";38,1;"0";"Marco";110;0,39;623,412;5,66738181818182;"ouara.grand";"Cola";"gigantea";233,115044247788;226;58,084747;0,48;0,0708232617216773;"species";1;"Malvaceae"
"144";"Ouara grand";"Cola gigantea";"Cola";"gigantea";"A";"1";438,86597033266;9,732;0,105644066;1,36;7,9;0,76;13337;7,67;2993,3;390,27;4,4556175458524;"1";"2";51,2;"0";"Marco";500;1,1393;1200,102;2,400204;"ouara.grand";"Cola";"gigantea";233,115044247788;226;52,822033;0,48;0,0708232617216773;"species";1;"Malvaceae"
